employee_id,age,gender,department,job_role,years_experience,years_at_company,years_since_last_promotion,monthly_salary,annual_salary,job_satisfaction,work_life_balance,performance_rating,overtime,commute_distance_km,marital_status,education_field,attrition
2288,42,Male,Sales,Account Manager,5,3,1,5550,66600,2,3,3,No,18.4,Single,Engineering,No
2289,20,Female,Customer Support,Support Lead,0,0,0,3500,42000,3,4,4,No,4.5,Divorced,HR,No
2290,30,Female,Finance,Accountant,6,6,0,6280,75400,3,3,3,No,6.0,Married,Business,No
2291,37,Female,Customer Support,Support Associate,4,1,0,3630,43600,2,2,3,No,8.5,Married,HR,Yes
2292,28,Male,Sales,Sales Manager,7,2,2,4290,51500,1,2,3,No,1.7,Single,Business,Yes
2293,39,Female,Engineering,Engineering Manager,8,8,0,8420,101000,4,4,3,No,5.7,Single,Other,No
2294,45,Female,Marketing,Marketing Manager,10,4,4,6980,83700,1,3,3,No,7.6,Single,Business,No
2295,38,Female,Sales,Account Manager,0,0,0,3820,45800,2,1,3,No,1.8,Married,Marketing,Yes
2296,33,Male,HR,HR Executive,10,7,1,5960,71500,2,3,3,No,2.1,Single,Other,No
2297,32,Male,Customer Support,Support Associate,5,0,0,3580,42900,3,3,3,Yes,2.4,Married,Marketing,No
2298,33,Male,Engineering,Engineering Manager,6,4,2,9680,116200,3,3,2,No,1.0,Single,Marketing,No
2299,39,Female,Engineering,Engineering Manager,9,3,0,7180,86200,3,4,4,No,2.1,Single,Marketing,No
2300,21,Male,Engineering,Software Engineer,2,1,1,7090,85100,4,3,3,No,2.3,Single,Other,Yes
2301,27,Male,Sales,Sales Executive,0,0,0,3780,45300,3,3,2,No,1.0,Single,Business,No
2302,41,Female,Engineering,Senior Engineer,7,0,0,8720,104600,2,1,3,No,3.6,Single,Other,No
2303,36,Male,Customer Support,Support Lead,9,1,1,5770,69200,1,2,3,No,22.7,Single,Engineering,Yes
2304,20,Male,HR,HR Manager,19,2,0,6570,78800,1,2,4,No,18.7,Married,Engineering,Yes
2305,48,Male,HR,HR Executive,11,4,0,6290,75500,4,2,3,Yes,18.1,Divorced,Business,No
2306,38,Female,Sales,Account Manager,0,0,0,5510,66100,3,4,1,Yes,1.0,Divorced,Engineering,Yes
2307,25,Male,Engineering,QA Engineer,5,5,4,8290,99500,4,2,2,No,9.0,Single,Business,No
2308,27,Male,Sales,Sales Executive,9,4,4,5180,62200,4,4,4,No,13.0,Single,Engineering,No
2309,29,Male,Engineering,Software Engineer,11,2,0,10770,129200,3,1,3,No,2.0,Single,Engineering,No
2310,31,Male,Customer Support,Support Associate,6,2,0,4750,57000,4,2,3,Yes,3.8,Single,Business,No
2311,37,Female,Marketing,Content Specialist,4,0,0,5740,68900,4,4,3,Yes,8.0,Divorced,Engineering,No
2312,36,Male,Engineering,Software Engineer,8,4,0,10000,120000,1,4,3,No,5.4,Single,Engineering,No
2313,37,Male,HR,HR Manager,6,3,1,4080,49000,1,2,3,Yes,9.5,Divorced,Business,Yes
2314,33,Male,Sales,Account Manager,4,0,0,5150,61800,2,3,3,No,4.5,Divorced,Business,No
2315,37,Male,Sales,Sales Executive,7,0,0,6550,78600,3,3,3,No,1.0,Married,Business,Yes
2316,29,Male,Sales,Account Manager,3,0,0,5010,60100,4,2,1,Yes,27.0,Married,Other,Yes
2317,23,Male,Engineering,Senior Engineer,9,4,0,9010,108100,1,3,3,Yes,7.4,Single,Other,No
2318,37,Female,Engineering,Software Engineer,8,1,1,7060,84700,3,3,3,Yes,2.9,Single,Engineering,No
2319,28,Male,Finance,Finance Manager,11,0,0,7680,92200,1,3,3,No,1.8,Married,Business,Yes
2320,38,Female,Finance,Financial Analyst,5,2,2,5020,60200,3,3,4,Yes,12.6,Married,HR,No
2321,38,Male,Engineering,Software Engineer,0,0,0,6120,73500,4,3,3,Yes,2.7,Married,Engineering,No
2322,39,Male,Engineering,Software Engineer,1,1,0,6620,79500,3,3,2,Yes,2.9,Married,Business,Yes
2323,29,Female,Finance,Financial Analyst,14,1,0,7340,88100,1,3,2,No,5.2,Married,Business,No
2324,29,Male,Customer Support,Support Associate,1,1,0,3450,41400,3,4,3,Yes,1.1,Married,Business,No
2325,31,Male,Marketing,Marketing Associate,5,5,0,5100,61200,2,2,4,No,1.0,Married,Engineering,Yes
2326,29,Male,Sales,Sales Manager,19,2,0,6500,78000,3,4,3,No,1.0,Single,Marketing,No
2327,26,Male,Sales,Sales Manager,7,0,0,5720,68700,3,3,3,Yes,11.2,Single,HR,Yes
2328,49,Female,Engineering,Senior Engineer,2,0,0,8070,96800,4,4,3,No,5.5,Married,Other,No
2329,38,Female,Sales,Sales Manager,8,1,0,5930,71200,4,3,4,No,10.0,Divorced,Other,No
2330,41,Male,Marketing,Content Specialist,3,3,0,4680,56200,3,3,3,Yes,2.3,Married,Engineering,No
2331,28,Male,Engineering,Engineering Manager,11,7,2,9350,112200,4,2,3,Yes,4.8,Married,Other,No
2332,54,Male,Sales,Sales Manager,9,2,2,5450,65400,3,3,3,Yes,17.5,Divorced,Engineering,Yes
2333,42,Male,Engineering,Senior Engineer,4,0,0,7120,85500,1,3,2,No,12.3,Single,Engineering,Yes
2334,54,Female,Sales,Sales Manager,20,4,0,7820,93900,3,2,4,No,6.4,Single,Business,No
2335,51,Male,Engineering,Engineering Manager,7,3,1,7530,90400,4,4,2,No,19.2,Divorced,Other,Yes
2336,48,Male,Engineering,Senior Engineer,0,0,0,6420,77100,3,3,2,No,15.5,Married,Engineering,No
2337,53,Female,HR,Recruiter,11,9,1,5620,67500,2,2,4,No,8.3,Married,Marketing,No
2338,41,Male,HR,HR Manager,4,3,1,5820,69900,4,4,2,Yes,5.7,Single,Other,No
2339,43,Male,Engineering,QA Engineer,2,2,1,7310,87700,1,3,3,Yes,4.5,Single,Other,No
2340,47,Female,Customer Support,Support Lead,0,0,0,3470,41600,4,3,1,No,2.8,Single,Engineering,No
2341,53,Male,Sales,Account Manager,5,4,3,5110,61300,3,1,3,No,6.3,Married,Engineering,No
2342,35,Male,Sales,Account Manager,5,1,0,5670,68000,2,1,4,No,12.4,Married,Business,Yes
2343,35,Female,Sales,Account Manager,2,0,0,4990,59900,2,2,3,Yes,3.2,Married,Other,Yes
2344,46,Male,Engineering,QA Engineer,2,2,0,8140,97700,1,1,2,No,5.2,Single,Business,No
2345,41,Female,Engineering,Senior Engineer,7,1,1,8930,107200,4,4,3,Yes,7.1,Married,Engineering,No
2346,50,Female,Engineering,Engineering Manager,0,0,0,6220,74600,2,2,3,Yes,9.5,Single,Marketing,No
2347,40,Female,Finance,Financial Analyst,8,4,0,6970,83600,3,3,3,No,1.0,Single,Other,No
2348,41,Male,Customer Support,Support Manager,1,1,1,3640,43700,4,4,2,No,1.3,Single,Business,Yes
2349,35,Female,Customer Support,Support Manager,6,4,4,2920,35100,4,2,3,No,3.1,Divorced,Marketing,No
2350,27,Female,Customer Support,Support Manager,6,1,1,4130,49600,3,4,2,No,3.3,Married,Other,Yes
2351,45,Female,Engineering,QA Engineer,9,2,0,7180,86100,4,3,2,No,1.1,Married,Engineering,No
2352,40,Female,Sales,Sales Manager,13,6,5,6380,76500,3,3,3,No,21.4,Divorced,Engineering,No
2353,38,Male,Sales,Sales Manager,12,0,0,6380,76500,1,3,3,No,3.7,Divorced,Engineering,Yes
2354,33,Female,Sales,Sales Executive,4,2,0,3690,44300,4,3,3,No,1.1,Single,Business,No
2355,42,Female,Sales,Sales Manager,12,2,0,6880,82500,1,3,2,No,2.2,Single,Business,Yes
2356,45,Female,Sales,Account Manager,0,0,0,3320,39900,2,2,4,No,2.6,Married,Engineering,No
2357,24,Male,Engineering,Senior Engineer,11,4,3,7880,94600,3,4,3,Yes,1.0,Married,Engineering,No
2358,28,Male,Engineering,Senior Engineer,16,1,1,7820,93900,3,3,1,Yes,20.6,Married,Business,Yes
2359,44,Male,Engineering,Engineering Manager,10,0,0,8660,103900,4,3,3,No,29.6,Divorced,Other,Yes
2360,32,Female,Sales,Sales Executive,8,1,1,6600,79200,3,4,3,No,7.2,Married,Other,Yes
2361,35,Female,Sales,Sales Executive,16,13,0,7100,85200,4,2,3,No,7.0,Divorced,Business,No
2362,43,Male,Engineering,QA Engineer,13,9,0,11420,137100,2,3,2,No,1.0,Single,Other,No
2363,32,Female,Finance,Accountant,15,2,0,7150,85800,4,2,2,No,25.0,Married,Engineering,Yes
2364,28,Female,Customer Support,Support Associate,0,0,0,3680,44100,2,3,3,No,9.9,Married,HR,Yes
2365,34,Male,Customer Support,Support Lead,2,2,2,4080,48900,3,4,3,Yes,1.0,Divorced,Engineering,Yes
2366,20,Female,Finance,Finance Manager,0,0,0,4450,53400,4,3,3,Yes,1.0,Single,Engineering,No
2367,35,Female,Marketing,Marketing Associate,4,1,0,5400,64800,1,2,4,No,33.7,Single,Engineering,Yes
2368,25,Female,HR,HR Executive,9,6,6,4980,59700,3,4,3,No,1.5,Married,Business,No
2369,30,Male,Engineering,Senior Engineer,3,1,1,7370,88400,2,2,3,Yes,3.8,Single,Engineering,No
2370,40,Female,Customer Support,Support Associate,5,3,0,4450,53400,3,4,1,No,8.6,Single,Engineering,No
2371,43,Female,Marketing,Marketing Associate,5,1,0,6220,74700,3,4,3,No,12.9,Married,Other,Yes
2372,31,Male,Customer Support,Support Lead,12,0,0,4440,53300,3,2,2,No,3.3,Single,Business,Yes
2373,34,Male,Sales,Sales Manager,24,9,3,9580,115000,3,3,3,Yes,1.0,Married,Other,No
2374,26,Female,Finance,Financial Analyst,3,1,1,5520,66200,3,3,3,No,10.7,Single,Other,No
2375,37,Male,Engineering,Engineering Manager,8,2,0,6860,82300,3,2,2,No,1.0,Married,Engineering,No
2376,27,Male,Customer Support,Support Manager,12,1,0,4570,54800,1,2,2,No,2.8,Single,HR,Yes
2377,43,Female,HR,Recruiter,10,1,0,6030,72400,4,3,4,Yes,1.0,Divorced,HR,No
2378,46,Male,Sales,Sales Executive,7,6,0,4990,59900,4,1,3,Yes,1.0,Married,Business,No
2379,20,Male,Sales,Sales Manager,4,3,3,3900,46800,4,4,3,Yes,1.1,Married,Business,No
2380,46,Male,HR,HR Manager,13,2,2,5420,65000,4,2,3,No,6.5,Single,Engineering,No
2381,20,Male,Finance,Financial Analyst,7,0,0,5720,68600,3,2,1,No,16.0,Single,HR,No
2382,37,Male,Engineering,Engineering Manager,0,0,0,6560,78700,1,3,2,Yes,4.3,Married,Engineering,Yes
2383,47,Male,Engineering,Engineering Manager,11,6,0,8890,106700,4,2,1,No,16.6,Single,HR,No
2384,23,Female,Marketing,Content Specialist,9,2,0,6280,75300,2,4,4,No,1.1,Married,HR,Yes
2385,38,Male,Sales,Sales Executive,8,8,0,7010,84100,4,3,3,Yes,17.6,Married,Business,Yes
2386,34,Male,Finance,Financial Analyst,10,1,1,5780,69400,3,3,1,No,8.9,Single,Business,No
2387,40,Male,Marketing,Content Specialist,10,10,6,5750,69000,1,3,3,Yes,1.0,Married,Engineering,Yes
2388,38,Male,Customer Support,Support Manager,3,3,0,3850,46200,1,3,3,No,1.5,Married,Marketing,No
2389,33,Female,Sales,Account Manager,15,5,1,6480,77800,4,2,2,Yes,20.8,Divorced,Business,No
2390,43,Male,Customer Support,Support Manager,6,2,0,4100,49200,4,2,4,Yes,3.7,Divorced,Business,No
2391,28,Female,Engineering,Software Engineer,5,1,1,7780,93300,2,3,4,No,4.1,Single,Business,No
2392,20,Male,Engineering,Software Engineer,8,1,0,7410,88900,4,4,2,Yes,6.3,Divorced,Business,No
2393,29,Male,Marketing,Marketing Associate,7,2,1,6190,74300,3,4,3,No,14.7,Married,Engineering,Yes
2394,40,Female,Engineering,Software Engineer,8,2,2,8010,96100,1,3,3,No,9.3,Married,Marketing,Yes
2395,36,Male,Engineering,Senior Engineer,0,0,0,5130,61600,3,4,4,No,1.5,Married,Engineering,Yes
2396,27,Male,Sales,Sales Executive,2,2,0,5600,67200,3,4,3,Yes,1.0,Married,Business,Yes
2397,33,Female,Marketing,Content Specialist,3,3,0,4530,54400,3,3,2,No,9.2,Married,Business,No
2398,33,Female,Finance,Financial Analyst,8,1,0,6420,77100,2,3,3,No,11.9,Divorced,HR,Yes
2399,33,Male,Marketing,Content Specialist,14,2,0,6530,78400,3,2,3,No,3.2,Married,HR,No
2400,49,Male,Customer Support,Support Associate,0,0,0,3400,40800,4,2,4,No,17.0,Married,Other,No
2401,26,Female,Finance,Accountant,7,1,0,5870,70400,4,4,4,No,1.0,Married,Marketing,No
2402,20,Male,Finance,Accountant,15,14,2,8430,101200,3,3,3,No,3.9,Married,HR,No
2403,34,Male,Finance,Financial Analyst,6,3,1,5790,69500,4,3,1,Yes,4.9,Single,Other,No
2404,44,Female,Sales,Sales Manager,7,0,0,5900,70800,2,4,2,No,6.1,Single,Marketing,Yes
2405,31,Female,Marketing,Content Specialist,7,5,0,4980,59800,4,3,2,Yes,3.8,Married,Marketing,Yes
2406,30,Male,HR,HR Manager,9,2,2,5730,68800,4,4,3,No,1.2,Married,HR,No
2407,40,Male,HR,Recruiter,13,13,2,4910,58900,4,4,3,Yes,16.1,Married,HR,No
2408,28,Male,Customer Support,Support Associate,5,2,2,3780,45400,3,3,2,Yes,19.1,Married,Engineering,No
2409,27,Male,Marketing,Marketing Manager,5,1,0,5590,67100,3,4,3,No,22.1,Married,Business,No
2410,36,Male,Customer Support,Support Associate,3,1,1,3660,43900,2,2,3,Yes,2.1,Single,Business,Yes
2411,32,Female,Customer Support,Support Lead,2,2,1,3360,40300,2,4,3,No,2.5,Single,Engineering,No
2412,30,Male,Finance,Finance Manager,8,0,0,7510,90100,3,3,4,Yes,16.1,Single,HR,No
2413,42,Female,Customer Support,Support Lead,13,2,0,4820,57800,3,3,4,No,13.4,Single,Engineering,No
2414,52,Male,Sales,Account Manager,7,5,1,5630,67600,4,3,1,Yes,1.0,Married,Business,Yes
2415,36,Male,Sales,Sales Manager,8,0,0,4550,54600,2,2,4,No,18.5,Married,Engineering,Yes
2416,31,Male,Engineering,QA Engineer,9,1,1,9340,112100,4,4,3,Yes,2.0,Married,Business,No
2417,23,Male,Finance,Accountant,7,7,0,6260,75100,3,3,4,Yes,11.6,Married,Engineering,No
2418,25,Female,Sales,Sales Executive,4,1,1,4640,55700,3,3,2,No,5.9,Married,Marketing,No
2419,48,Male,Engineering,QA Engineer,10,0,0,7200,86400,4,4,3,Yes,4.4,Married,Business,No
2420,20,Male,HR,Recruiter,6,0,0,5580,67000,3,1,2,No,15.2,Single,Marketing,Yes
2421,45,Male,Sales,Account Manager,5,5,0,5720,68600,3,3,3,No,1.2,Married,Business,No
2422,28,Female,Sales,Sales Manager,0,0,0,4940,59300,4,1,3,Yes,14.9,Married,Business,No
2423,32,Male,Sales,Sales Manager,11,3,2,7120,85500,3,3,3,Yes,11.5,Married,Engineering,Yes
2424,27,Male,Engineering,Senior Engineer,8,2,0,7940,95300,4,3,3,Yes,7.4,Single,Other,No
2425,20,Female,HR,Recruiter,10,0,0,5130,61600,3,3,3,No,11.1,Married,Other,No
2426,35,Female,Sales,Sales Executive,9,1,1,5880,70600,4,2,3,No,4.5,Divorced,Engineering,No
2427,30,Female,Finance,Financial Analyst,4,1,0,5040,60500,4,3,3,Yes,1.8,Single,Engineering,No
2428,32,Male,Finance,Accountant,11,6,0,6090,73100,2,2,2,Yes,13.3,Divorced,Engineering,No
2429,40,Male,Customer Support,Support Manager,8,1,0,4860,58300,4,2,3,Yes,26.5,Married,Business,Yes
2430,20,Male,Finance,Finance Manager,2,0,0,5660,67900,4,3,2,Yes,1.6,Single,Other,No
2431,26,Female,Finance,Accountant,3,0,0,6050,72600,4,1,4,Yes,6.6,Divorced,Business,Yes
2432,34,Male,Finance,Finance Manager,11,2,0,6390,76700,4,3,3,No,13.5,Married,Business,No
2433,24,Female,Marketing,Marketing Associate,0,0,0,4410,52900,1,1,3,No,11.0,Single,HR,Yes
2434,27,Male,Sales,Sales Manager,16,1,1,7000,84000,3,4,3,No,1.0,Married,Other,No
2435,33,Female,Engineering,Software Engineer,11,0,0,9350,112200,3,1,3,No,1.0,Married,Other,Yes
2436,44,Male,Engineering,Software Engineer,18,9,1,10680,128100,4,2,3,No,4.0,Single,Business,No
2437,37,Male,Customer Support,Support Associate,7,4,1,4680,56200,3,4,3,No,1.5,Married,Engineering,No
2438,55,Female,Sales,Sales Executive,15,0,0,6390,76700,4,4,2,Yes,21.9,Single,Marketing,No
2439,42,Female,Engineering,QA Engineer,5,5,1,6380,76500,2,3,3,No,6.9,Single,Other,Yes
2440,44,Female,Sales,Sales Executive,13,4,0,5740,68900,3,3,3,No,1.0,Single,Engineering,No
2441,52,Male,Engineering,Software Engineer,5,1,1,8260,99100,4,4,4,No,5.2,Married,Business,No
2442,43,Female,Sales,Account Manager,0,0,0,4720,56700,4,3,3,Yes,10.1,Single,Other,Yes
2443,32,Female,Sales,Account Manager,14,6,1,5030,60400,1,3,4,Yes,14.5,Single,Business,Yes
2444,33,Male,Sales,Account Manager,1,1,1,4610,55300,4,1,3,No,4.2,Married,Marketing,Yes
2445,37,Female,Sales,Sales Manager,5,5,0,5160,61900,4,3,4,No,7.5,Single,Business,No
2446,38,Male,Engineering,Senior Engineer,8,8,3,9580,114900,4,3,3,No,29.1,Single,Engineering,No
2447,29,Male,Engineering,Engineering Manager,9,4,0,9150,109800,2,2,4,No,2.6,Divorced,HR,No
2448,44,Male,Customer Support,Support Manager,10,1,1,4780,57300,1,3,3,No,20.1,Married,Engineering,Yes
2449,39,Female,Customer Support,Support Associate,9,1,1,4180,50100,2,2,4,No,7.7,Married,Marketing,No
2450,30,Male,Sales,Sales Manager,4,0,0,5420,65100,3,3,2,No,18.6,Divorced,Engineering,No
2451,27,Female,Marketing,Marketing Associate,5,3,0,5720,68600,4,4,1,No,7.7,Single,Business,No
2452,42,Female,HR,HR Executive,14,4,4,5810,69700,3,3,3,No,12.2,Married,Business,No
2453,36,Male,Customer Support,Support Lead,3,3,0,3790,45500,4,4,2,No,2.0,Single,Other,No
2454,44,Male,Sales,Account Manager,4,0,0,4780,57300,3,4,3,Yes,2.5,Married,Engineering,No
2455,43,Female,Marketing,Content Specialist,0,0,0,5580,67000,2,4,3,No,1.3,Married,Engineering,Yes
2456,21,Female,Marketing,Marketing Associate,9,2,0,6600,79200,2,4,3,Yes,7.3,Married,Engineering,No
2457,50,Male,Finance,Accountant,2,0,0,6360,76300,4,2,3,No,5.2,Married,Business,No
2458,47,Female,Engineering,QA Engineer,7,0,0,10010,120100,1,2,3,No,6.9,Single,Engineering,No
2459,28,Male,Sales,Sales Manager,9,1,0,5550,66600,4,2,3,No,4.2,Married,HR,No
2460,23,Male,Engineering,Software Engineer,5,5,0,6800,81600,3,3,3,Yes,4.7,Married,Other,No
2461,27,Female,Engineering,Engineering Manager,4,4,0,7080,84900,4,2,3,No,8.8,Married,HR,No
2462,35,Male,Engineering,Software Engineer,10,7,0,8600,103200,2,3,4,No,13.7,Divorced,Engineering,No
2463,36,Male,Sales,Sales Manager,7,7,4,5520,66200,2,3,3,No,2.8,Divorced,Other,No
2464,43,Male,Engineering,Senior Engineer,9,2,2,6920,83000,4,3,2,Yes,1.0,Married,Marketing,No
2465,30,Male,Marketing,Marketing Associate,3,3,0,4550,54600,2,2,2,Yes,4.5,Single,HR,No
2466,29,Female,Sales,Account Manager,16,3,0,6740,80900,3,2,1,No,8.2,Married,Business,No
2467,44,Male,HR,HR Manager,1,1,1,3220,38700,4,3,2,Yes,19.6,Married,Engineering,Yes
2468,33,Male,HR,HR Manager,23,11,0,8810,105700,3,3,2,No,4.3,Divorced,Engineering,No
2469,47,Female,Finance,Accountant,6,2,2,6130,73600,4,4,1,No,3.4,Married,HR,No
2470,40,Male,Engineering,Senior Engineer,12,11,0,9470,113600,4,2,4,No,2.4,Married,Business,No
2471,49,Female,Customer Support,Support Manager,13,1,1,5730,68800,4,4,3,No,1.0,Married,Business,No
2472,46,Male,Engineering,Software Engineer,11,3,2,9200,110400,3,3,3,Yes,2.5,Married,Business,No
2473,27,Female,Engineering,Senior Engineer,9,0,0,10140,121700,4,1,3,Yes,1.0,Divorced,Business,No
2474,36,Female,Sales,Sales Manager,12,1,1,5980,71700,2,2,3,Yes,10.7,Single,Engineering,Yes
2475,33,Male,Sales,Account Manager,7,3,0,4620,55500,1,4,4,No,12.5,Married,Engineering,Yes
2476,33,Female,Finance,Accountant,16,3,0,7630,91600,1,2,2,Yes,10.8,Single,Business,Yes
2477,22,Male,Sales,Sales Executive,5,5,2,4120,49500,4,1,3,Yes,1.6,Married,Marketing,Yes
2478,34,Female,Engineering,QA Engineer,8,0,0,8520,102200,2,3,4,No,6.7,Married,Business,No
2479,33,Male,Engineering,Senior Engineer,2,0,0,6080,72900,1,4,2,Yes,18.6,Single,Other,Yes
2480,33,Female,HR,HR Manager,17,7,1,5560,66700,2,1,3,Yes,1.2,Married,Engineering,Yes
2481,20,Female,Customer Support,Support Manager,10,6,2,5780,69300,1,3,3,Yes,1.7,Single,Marketing,No
2482,31,Male,Engineering,QA Engineer,8,0,0,6940,83300,4,2,3,No,10.9,Married,Other,No
2483,43,Female,HR,HR Executive,2,1,1,3580,43000,4,3,4,No,22.7,Single,Engineering,No
2484,39,Male,Customer Support,Support Associate,0,0,0,3430,41200,3,1,4,No,2.1,Single,Engineering,Yes
2485,34,Female,Marketing,Marketing Manager,6,0,0,5970,71600,3,3,3,No,3.0,Married,HR,No
2486,20,Female,Sales,Sales Executive,10,9,1,5480,65800,4,3,2,No,1.2,Single,Engineering,No
2487,30,Male,Sales,Sales Manager,6,3,0,6880,82600,4,2,4,No,15.2,Single,Engineering,No
2488,23,Female,Sales,Account Manager,5,3,3,4390,52700,1,3,4,No,8.3,Divorced,Marketing,Yes
2489,46,Male,Finance,Accountant,0,0,0,4510,54100,4,3,3,Yes,2.3,Single,Engineering,No
2490,45,Male,Sales,Sales Manager,11,1,1,6630,79600,4,2,3,No,10.8,Married,Engineering,No
2491,36,Male,Sales,Sales Executive,11,1,1,6480,77700,1,3,4,No,8.3,Married,Engineering,Yes
2492,43,Male,Engineering,Software Engineer,8,0,0,9080,108900,3,4,3,No,3.9,Married,Business,No
2493,26,Female,Customer Support,Support Lead,9,4,1,4660,55900,4,3,3,No,1.0,Single,Marketing,No
2494,34,Male,Sales,Account Manager,5,3,1,5650,67800,4,3,1,No,5.1,Divorced,Marketing,No
2495,23,Male,Sales,Sales Executive,12,1,0,4770,57200,3,3,3,No,21.2,Single,Other,No
2496,32,Male,Customer Support,Support Lead,8,3,0,4710,56500,3,2,2,No,1.7,Single,Business,No
2497,36,Male,Finance,Accountant,0,0,0,6170,74000,2,2,3,Yes,11.6,Married,Other,No
2498,39,Female,Sales,Sales Manager,0,0,0,4270,51200,3,3,2,Yes,1.3,Single,Other,Yes
2499,39,Male,Customer Support,Support Manager,5,0,0,3990,47900,1,4,4,Yes,3.8,Single,Engineering,Yes
2500,37,Male,HR,HR Executive,12,3,1,6340,76100,2,2,3,No,14.9,Single,Business,No
